id_cliente,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,qt_pessoas_residencia,renda,proporcao_filhos_residencia,sexo_M,tipo_renda_Bolsista,tipo_renda_Empresário,tipo_renda_Pensionista,tipo_renda_Servidor público,educacao_Pós graduação,educacao_Secundário,educacao_Superior completo,educacao_Superior incompleto,estado_civil_Separado,estado_civil_Solteiro,estado_civil_União,estado_civil_Viúvo,tipo_residencia_Casa,tipo_residencia_Com os pais,tipo_residencia_Comunitário,tipo_residencia_Estúdio,tipo_residencia_Governamental,faixa_etaria_Adulto,faixa_etaria_Meia-idade,faixa_etaria_Idoso,tempo_emprego_categoria_Até 5 anos,tempo_emprego_categoria_5 a 10 anos,tempo_emprego_categoria_Mais de 10 anos
1773,False,True,0,0.3664123946262199,2.6509793462118396,-0.19326183239603872,0.9531811360666056,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
5387,True,True,0,-1.4386072548288331,-0.9927732648081306,-1.408226950807123,0.20402698565273517,-0.6273211571219797,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
14549,True,False,0,0.022599128063352635,0.6589194325141005,-0.19326183239603872,1.0628018701378608,-0.6273211571219797,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
11796,False,True,0,1.655712144236972,0.04732209058935511,-0.19326183239603872,0.6010720084188742,-0.6273211571219797,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
5042,False,True,0,1.741665460877689,0.04732209058935511,-1.408226950807123,-0.990368661464328,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
13710,True,True,0,-1.0947939882659659,-1.3323807329328026,-1.408226950807123,-0.966275988623478,-0.6273211571219797,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
4060,False,False,0,1.9135720941591225,0.04732209058935511,-0.19326183239603872,-0.8296469788086925,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
3846,True,True,2,-0.40716745514023145,3.009580520607469,2.2366684044261302,0.595786087125847,1.9461647704105045,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3284,False,True,0,0.796178977829804,2.6312258916900477,-0.19326183239603872,0.19813642915215468,-0.6273211571219797,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
8146,False,True,0,0.19450576134478625,0.6148540339654852,-0.19326183239603872,2.8627192758180544,-0.6273211571219797,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1058,False,True,0,1.139992244392671,0.04732209058935511,-1.408226950807123,-0.6653345790922496,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
14512,True,True,2,-1.3526539381881164,0.9597797398460244,2.2366684044261302,1.4526432022716778,1.9461647704105045,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
9056,True,True,0,0.19450576134478625,-1.3354197259361553,-1.408226950807123,-0.3536284372155021,-0.6273211571219797,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
13678,False,True,2,0.28045907798550307,-0.7557318105466145,2.2366684044261302,-0.8551789060086264,1.9461647704105045,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1044,True,True,1,-0.2352608218587978,0.8807659217588525,1.0217032860150457,0.07715374636472967,1.0883361278996764,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
5053,False,False,0,-0.8369340383438155,-0.1737646504045586,-1.408226950807123,0.9948008110895984,-0.6273211571219797,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
8251,False,False,1,0.5383190279076535,-1.5367530124082762,1.0217032860150457,-0.819282863655908,1.0883361278996764,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
14080,False,False,0,-0.06335418857736418,1.7894248297613313,-0.19326183239603872,0.2787346732608522,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1342,False,True,0,-1.0088406716252492,-0.06815964353804993,-1.408226950807123,0.1373279324808607,-0.6273211571219797,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
5856,False,True,0,0.28045907798550307,1.8160160185406669,-0.19326183239603872,-0.13994367791295992,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1151,False,True,0,-0.49312077178094826,-1.1576386352400183,-0.19326183239603872,-0.2903865620401898,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
12001,True,True,0,-0.40716745514023145,1.0425922991873877,-0.19326183239603872,0.954149294282381,-0.6273211571219797,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
3695,False,True,0,0.4523657112669367,-0.2611356992509505,-0.19326183239603872,-0.5991437162481958,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
15436,True,False,0,-0.49312077178094826,-1.2404511945813812,-0.19326183239603872,-0.046796471183693206,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
8654,False,True,0,1.5697588275962553,0.04732209058935511,-0.19326183239603872,-0.4667990847446008,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
16289,False,True,1,-1.0947939882659659,1.1208463690237211,1.0217032860150457,-0.5088082487049745,1.0883361278996764,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
10845,False,False,1,-0.06335418857736418,-0.18288162941461725,1.0217032860150457,0.7387507836553626,1.0883361278996764,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
4995,True,True,1,-1.0088406716252492,1.3297771380042236,1.0217032860150457,2.8753461362260997,1.0883361278996764,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
15019,True,False,1,-0.40716745514023145,2.8006497516269655,1.0217032860150457,3.296613661478883,1.0883361278996764,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2801,True,True,0,0.7102256611890871,1.2857117394556088,-1.408226950807123,0.07825544364475,-0.6273211571219797,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
13568,False,False,0,1.0540389277519544,0.04732209058935511,-0.19326183239603872,-0.7621726571805073,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
691,False,True,0,-1.0088406716252492,2.2247605774916157,-0.19326183239603872,0.035266993213247055,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
4631,False,True,0,1.4838055109555384,0.04732209058935511,-0.19326183239603872,0.1565278823845156,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1372,False,True,0,0.9680856111112376,-0.30140235654537545,-1.408226950807123,-0.8344618039584113,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
4961,False,False,0,-1.52456057146955,0.6817118800392461,-0.19326183239603872,2.7042640478361304,-0.6273211571219797,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
14575,True,False,0,1.8276187775184056,0.04732209058935511,-0.19326183239603872,-0.44147117555948534,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2035,False,True,1,-1.3526539381881164,0.4629043837978463,1.0217032860150457,2.6864402921778883,1.0883361278996764,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
9798,True,False,2,0.10855244470406944,1.4809670399210242,2.2366684044261302,-0.8123239946413685,1.9461647704105045,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2607,True,True,0,-0.32121413849951463,-0.5399633073085677,-0.19326183239603872,-0.06555129087319868,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
281,True,False,0,0.7102256611890871,-1.5451102431674963,-0.19326183239603872,1.0750726263745862,-0.6273211571219797,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
12728,False,True,0,-0.40716745514023145,0.9780136978661412,-0.19326183239603872,-0.06751728265235972,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
16321,False,True,0,0.8821322944705208,2.4146976402011626,-0.19326183239603872,-0.8923955013299889,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
821,False,True,0,0.9680856111112376,0.04732209058935511,-0.19326183239603872,-0.3461873438023004,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
6166,False,True,0,0.28045907798550307,0.2737270693391366,-0.19326183239603872,-0.4777567068495848,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
13023,False,True,0,0.28045907798550307,0.854934481230354,-0.19326183239603872,-0.8295616621843138,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
10169,False,True,0,0.28045907798550307,1.9763228994675262,-0.19326183239603872,0.47074159113430647,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
16520,False,False,0,1.3978521943148217,0.04732209058935511,-1.408226950807123,-0.9675149343861946,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
12090,False,True,0,0.28045907798550307,0.5039307893431092,-1.408226950807123,-0.3600086369516471,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
7777,False,False,0,-1.3526539381881164,-0.05676341977547688,-1.408226950807123,-0.5640860024654593,-0.6273211571219797,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
7198,False,True,0,0.3664123946262199,0.8663307049929265,-0.19326183239603872,1.5551158869873796,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
5756,False,False,0,0.9680856111112376,0.04732209058935511,-0.19326183239603872,-0.42653334745631316,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
15921,False,True,0,-0.06335418857736418,0.9111558517923802,-0.19326183239603872,-1.0087562487271604,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
15169,True,True,0,1.4838055109555384,-1.47217441108703,-0.19326183239603872,-0.0797880388890852,-0.6273211571219797,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
6071,False,True,0,1.5697588275962553,0.04732209058935511,-1.408226950807123,-0.590304172078874,-0.6273211571219797,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1743,False,True,0,-0.6650274050623819,-1.441784481053502,-1.408226950807123,-1.0800772372892886,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
5097,True,True,0,0.5383190279076535,0.04732209058935511,-0.19326183239603872,1.032696229987539,-0.6273211571219797,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
817,False,True,0,0.10855244470406944,-0.8507003419013884,-0.19326183239603872,-0.8460982496399737,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
3739,True,True,0,-0.32121413849951463,0.23422016029555065,-0.19326183239603872,-0.9746110518834304,-0.6273211571219797,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
856,False,False,0,-1.4386072548288331,0.302597502870988,-1.408226950807123,-1.009550064275727,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
3184,True,False,2,-1.2667006215473995,-1.4197517817791947,2.2366684044261302,2.045931298782595,1.9461647704105045,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
10084,False,True,0,1.139992244392671,-1.422031026531709,-1.408226950807123,-0.12042100860404624,-0.6273211571219797,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
6097,True,True,0,-0.40716745514023145,0.9217923273041149,-0.19326183239603872,-0.6569364557186261,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
10812,False,False,1,-1.4386072548288331,-1.1994247890361187,1.0217032860150457,0.833574647524593,1.0883361278996764,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
10494,False,True,0,1.3118988776741047,0.04732209058935511,-0.19326183239603872,0.4662865795743586,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
331,True,False,0,-0.5790740884216651,-1.1751128450092967,-0.19326183239603872,1.8750791943366032,-0.6273211571219797,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1440,False,True,1,-1.0088406716252492,-1.0649493486377588,1.0217032860150457,-0.872208846118302,1.0883361278996764,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
8587,True,True,0,-0.40716745514023145,-0.14945270637773655,-0.19326183239603872,-1.2057968474389564,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
15095,False,False,0,1.741665460877689,-0.3743381886258416,-0.19326183239603872,-0.5178184261230538,-0.6273211571219797,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
2955,True,True,2,-0.6650274050623819,-0.8666550551689907,2.2366684044261302,-0.745958789130106,1.9461647704105045,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2998,False,True,0,1.139992244392671,0.04732209058935511,-0.19326183239603872,-0.3138337960705228,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
3736,False,True,2,-0.40716745514023145,-0.529326831796833,2.2366684044261302,-0.8269947446160509,1.9461647704105045,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
15320,False,False,2,-1.1807473049066828,-0.22390803495987918,2.2366684044261302,0.9588454180416598,1.9461647704105045,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
7749,True,True,0,-0.14930750521808098,0.6277697542297337,-0.19326183239603872,-0.2090538530781452,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
4037,False,True,0,1.9135720941591225,0.04732209058935511,-0.19326183239603872,0.34361982081006703,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
10093,False,True,0,1.3978521943148217,0.04732209058935511,-0.19326183239603872,0.196760234906742,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
4327,True,True,0,-0.9228873549845323,-0.5088136290242017,-0.19326183239603872,-0.8762669499039666,-0.6273211571219797,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
497,True,True,0,-1.4386072548288331,-0.20263508393641025,-0.19326183239603872,0.9213877105209665,-0.6273211571219797,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
5265,True,False,0,-1.3526539381881164,-1.4311480055417676,-0.19326183239603872,-0.02831985787803127,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
3756,True,True,0,0.4523657112669367,0.7660439358822854,-0.19326183239603872,-0.47973753630255067,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
151,True,False,0,-1.3526539381881164,-0.36522120961578347,-0.19326183239603872,1.0348773680368724,-0.6273211571219797,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
8859,True,True,0,-1.52456057146955,-0.8210701601186987,-0.19326183239603872,1.677497020530925,-0.6273211571219797,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
16377,False,True,0,-0.40716745514023145,0.6125747892129703,-1.408226950807123,-1.212136243572138,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
2152,False,True,0,1.8276187775184056,0.04732209058935511,-0.19326183239603872,-0.5962169850901619,-0.6273211571219797,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
8019,True,True,0,1.225945561033388,-1.1819505792668406,-0.19326183239603872,-0.0306530820838657,-0.6273211571219797,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
11991,True,True,0,1.139992244392671,2.2855404375586708,-0.19326183239603872,1.585996795594012,-0.6273211571219797,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
177,True,False,0,0.9680856111112376,0.04732209058935511,-0.19326183239603872,-0.7757194533644617,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
15379,False,False,1,-0.8369340383438155,1.4414601308774388,1.0217032860150457,-0.723457456804841,1.0883361278996764,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2007,True,True,0,1.8276187775184056,0.04732209058935511,-0.19326183239603872,-0.17042025990840629,-0.6273211571219797,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
9371,False,False,0,1.655712144236972,0.04732209058935511,-0.19326183239603872,0.3134548299645255,-0.6273211571219797,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
8766,False,True,0,-0.40716745514023145,0.7812389008990492,-1.408226950807123,-0.6374100769912613,-0.6273211571219797,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
7674,True,True,1,0.022599128063352635,-0.391052650144282,1.0217032860150457,-0.8920097218110592,1.0883361278996764,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
3634,True,False,2,-0.06335418857736418,0.41048175449001156,2.2366684044261302,0.5287383486195552,1.9461647704105045,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
5365,False,False,1,-1.3526539381881164,0.16356357296759888,1.0217032860150457,1.4020764099442768,1.0883361278996764,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
15227,False,True,0,0.9680856111112376,1.5804940607808284,-1.408226950807123,-0.8031617310667881,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
8372,False,True,0,0.8821322944705208,0.04732209058935511,-0.19326183239603872,-0.9189883222069798,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
15388,False,False,0,1.139992244392671,0.04732209058935511,-0.19326183239603872,-1.1805319983675124,-0.6273211571219797,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
12037,True,False,1,-1.1807473049066828,-0.19123886017383718,1.0217032860150457,-0.21183962633503187,1.0883361278996764,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2038,False,True,0,1.741665460877689,0.04732209058935511,-0.19326183239603872,-0.7601769900537364,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
3710,False,True,0,1.741665460877689,0.04732209058935511,-0.19326183239603872,0.18044621255815727,-0.6273211571219797,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
15410,True,False,1,0.6242723445483703,0.04732209058935511,1.0217032860150457,0.10171380593043694,1.0883361278996764,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
14926,False,False,1,-1.4386072548288331,0.47430060756041936,1.0217032860150457,-0.4476065536778481,1.0883361278996764,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
9935,True,True,0,0.8821322944705208,0.6710754045275116,-0.19326183239603872,0.11392150205349119,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
15193,False,True,0,0.6242723445483703,-1.2412109428322193,-1.408226950807123,0.5884377291739267,-0.6273211571219797,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
14308,False,True,0,0.19450576134478625,-0.45487150321469,-0.19326183239603872,-0.4040616904786581,-0.6273211571219797,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
6319,True,False,2,-1.0088406716252492,-1.0679883416411116,2.2366684044261302,-0.8120532070944273,1.9461647704105045,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
13095,True,True,1,-0.5790740884216651,0.9476237678326134,1.0217032860150457,0.26837797694497056,1.0883361278996764,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
11161,False,True,0,1.3978521943148217,0.04732209058935511,-0.19326183239603872,-0.12741326238464706,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
5148,False,False,0,0.796178977829804,-0.1737646504045586,-0.19326183239603872,0.02238047351361444,-0.6273211571219797,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
13273,False,False,1,0.022599128063352635,2.2908586753145377,-0.19326183239603872,0.2700954376878977,1.9461647704105045,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1486,False,False,0,-0.06335418857736418,0.484177334821316,-0.19326183239603872,-0.10053481628691033,-0.6273211571219797,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
15740,False,True,0,0.796178977829804,-1.40911530626746,-1.408226950807123,-0.9477474434594987,-0.6273211571219797,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
5592,True,False,2,-1.3526539381881164,-1.0558323696277003,2.2366684044261302,0.1795967557328217,1.9461647704105045,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1485,False,False,0,-0.06335418857736418,0.484177334821316,-0.19326183239603872,-0.5095983548350901,-0.6273211571219797,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
11273,False,False,0,0.4523657112669367,1.736242452202657,-0.19326183239603872,-0.7536409947426389,-0.6273211571219797,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
7939,True,True,0,0.4523657112669367,-1.1895480617752223,-0.19326183239603872,-0.25049547601547806,-0.6273211571219797,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
3543,False,True,0,0.9680856111112376,0.5115282718514907,-0.19326183239603872,1.6928762694297959,-0.6273211571219797,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
3816,False,False,0,-1.3526539381881164,0.21066796451956654,-1.408226950807123,0.41371299186483285,-0.6273211571219797,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
5221,False,False,1,-0.49312077178094826,0.27904530709500414,1.0217032860150457,-0.7675921175377792,1.0883361278996764,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
4584,True,True,0,0.10855244470406944,-0.5513595310711407,-1.408226950807123,0.43332468721657635,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
13482,True,False,0,-0.9228873549845323,-0.9692210690321466,-0.19326183239603872,-0.8103950970467201,-0.6273211571219797,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
4757,True,True,2,-1.0947939882659659,-1.5223177956423508,2.2366684044261302,-0.27004782067200167,1.9461647704105045,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
10332,True,True,1,-0.06335418857736418,0.8215055581934727,1.0217032860150457,0.9198112076791864,1.0883361278996764,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
6155,True,True,0,-0.9228873549845323,-0.5338853213018623,-1.408226950807123,0.8288636860915092,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
7789,False,False,0,1.139992244392671,-0.7428160902823647,-0.19326183239603872,-0.6683688833853699,-0.6273211571219797,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
8488,True,True,0,0.9680856111112376,0.04732209058935511,-0.19326183239603872,-0.102330174817314,-0.6273211571219797,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
5863,False,True,0,-0.5790740884216651,-0.7739657685667308,-1.408226950807123,0.041866048638015685,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
11798,False,False,0,-1.4386072548288331,-0.9236361739818548,-0.19326183239603872,-1.0759152697869896,-0.6273211571219797,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
12937,False,False,0,1.225945561033388,0.04732209058935511,-1.408226950807123,-0.08600873363182662,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
1598,False,False,0,1.0540389277519544,0.04732209058935511,-0.19326183239603872,-0.918439328276195,-0.6273211571219797,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
15230,False,False,0,0.4523657112669367,-1.334659977685317,-0.19326183239603872,-1.0157114083232486,-0.6273211571219797,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
